Year,Country,Contestant,Song,Place,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1993,Ireland,Niamh Kavanagh,In Your Eyes,1st,nan,0.353,0.532,1.0,-10.218,0.0,0.0395,0.339,0.0,0.156,0.509,130.645
1993,Bosnia & Herzegovina,Fazla,Sva Bol Svijeta,16th,nan,0.6,0.424,2.0,-14.642,0.0,0.0323,0.293,1.25e-05,0.113,0.342,101.522
1993,United Kingdom,Sonia,Better The Devil You Know,2nd,nan,0.602,0.729,1.0,-11.342,1.0,0.074,0.0203,0.0,0.423,0.811,78.582
1993,The Netherlands,Ruth Jacott,Vrede,6th,nan,0.67,0.637,8.0,-12.141,1.0,0.058,0.143,0.0,0.325,0.731,102.762
1993,Croatia,Put,Don't Ever Cry,15th,nan,0.506,0.531,2.0,-5.832,1.0,0.0243,0.761,0.0,0.0799,0.499,84.649
1992,Israel,Dafna,Ze Rak Sport,6th,nan,0.802,0.626,10.0,-6.278,0.0,0.109,0.169,4.85e-05,0.195,0.571,101.973
1992,Norway,Merethe Trøan,Visjoner,18th,nan,0.535,0.544,0.0,-8.455,0.0,0.0358,0.605,0.0,0.155,0.195,118.029
1991,France,Amina,C'est Le Dernier Qui A Parlé Qui A Raison,2nd,nan,0.528,0.422,5.0,-12.012,1.0,0.0411,0.64,4.51e-05,0.134,0.338,91.091
1991,Germany,Atlantis 2000,Dieser Traum Darf Niemals Sterben,18th,nan,0.494,0.637,2.0,-5.285,1.0,0.0264,0.49,0.0,0.304,0.43,139.949
1990,Sweden,Edin-Ådahl,Som En Vind,16th,nan,0.521,0.578,9.0,-6.263,1.0,0.0228,0.362,4.52e-05,0.341,0.567,82.714
1989,Italy,Anna Oxa and Fausto Leali,Avrei Voluto,9th,nan,0.505,0.554,2.0,-5.549,1.0,0.0342,0.781,0.0,0.472,0.292,136.512
1989,The Netherlands,Justine Pelmelay,Blijf Zoals Je Bent,15th,nan,0.501,0.486,0.0,-11.519,1.0,0.0289,0.523,0.0,0.224,0.412,75.013
1989,Portugal,Da Vinci,Conquistador,16th,nan,0.591,0.701,2.0,-8.023,1.0,0.0287,0.000214,0.000221,0.249,0.782,137.004
1989,Finland,Anneli Saaristo,La Dolce Vita,7th,nan,0.652,0.673,7.0,-9.902,0.0,0.0459,0.698,0.0,0.195,0.684,102.878
1989,Yugoslavia,Riva,Rock Me,1st,nan,0.578,0.916,3.0,-5.767,1.0,0.0443,0.181,2.99e-05,0.127,0.941,149.05
1988,Finland,Boulevard,Nauravat Silmät Muistetaan,20th,nan,0.399,0.641,0.0,-8.798,1.0,0.0474,0.18,0.0,0.134,0.875,104.798
1988,United Kingdom,Scott Fitzgerald,Go,2nd,nan,0.447,0.429,11.0,-13.528,0.0,0.0284,0.635,0.0,0.355,0.36,163.613
1988,Turkey,MFÖ,Sufi (hey Ya Hey),15th,nan,0.63,0.789,5.0,-12.111,1.0,0.0371,0.0217,0.00494,0.316,0.805,117.198
1988,The Netherlands,Gerard Joling,Shangri-la,9th,nan,0.479,0.724,1.0,-3.879,0.0,0.0313,0.116,0.0,0.0596,0.573,142.63
1988,Austria,Wilfried,Lisa Mona Lisa,21st,nan,0.435,0.615,8.0,-7.548,1.0,0.0316,0.457,2.75e-05,0.344,0.539,85.055
1988,Luxembourg,Lara Fabian,Croire,4th,nan,0.566,0.269,6.0,-11.009,1.0,0.0254,0.732,5.31e-05,0.102,0.119,88.662
1988,Yugoslavia,Srebrna Krila,Mangup,6th,nan,0.885,0.696,7.0,-3.973,1.0,0.0387,0.316,0.000606,0.105,0.972,115.41
1987,Sweden,Lotta Engberg,Boogaloo,12th,nan,0.558,0.887,3.0,-5.68,1.0,0.0563,0.634,1.9e-05,0.869,0.897,167.98
1987,Italy,Umberto Tozzi and Raf,Gente Di Mare,3rd,nan,0.446,0.373,4.0,-9.026,1.0,0.032,0.348,0.0,0.432,0.396,173.771
1987,Spain,Patricia Kraus,No Estás Solo,19th,nan,0.614,0.69,5.0,-7.124,1.0,0.0375,0.418,0.0,0.0611,0.369,133.381
1986,Turkey,Klips ve Onlar,Halley,9th,nan,0.645,0.894,10.0,-6.268,1.0,0.0458,0.272,0.0,0.0683,0.713,95.219
1986,Sweden,Lasse Holm and Monica Törnell,E' De' Det Här Du Kallar Kärlek,5th,nan,0.638,0.883,5.0,-4.273,1.0,0.0409,0.253,0.0,0.146,0.913,118.198
1986,Denmark,Lise Haavik and Trax,Du Er Fuld Af Løgn,6th,nan,0.653,0.668,4.0,-8.749,1.0,0.0574,0.32,0.0,0.0608,0.966,189.715
1985,Germany,Wind,Für Alle,2nd,nan,0.681,0.689,1.0,-6.603,1.0,0.0259,0.173,0.0,0.0424,0.724,92.013
1983,Sweden,Carola Häggkvist,Främling,3rd,nan,0.668,0.786,6.0,-2.886,1.0,0.0266,0.511,1.22e-05,0.105,0.739,106.595
1983,Turkey,Çetin Alp and the Short Wave,Opera,19th,nan,0.444,0.695,2.0,-8.624,1.0,0.087,0.804,0.00837,0.14,0.461,91.699
1983,Finland,Ami Aspelund,Fantasiaa,11th,nan,0.811,0.671,0.0,-11.3,0.0,0.0587,0.23,0.0,0.121,0.878,131.496
1983,Austria,Westend,Hurricane,9th,nan,0.764,0.64,10.0,-6.659,1.0,0.0629,0.206,0.0,0.107,0.786,135.844
1983,Belgium,Pas de Deux,Rendez-vous,18th,nan,0.839,0.794,9.0,-7.077,1.0,0.0568,0.0106,0.528,0.0429,0.925,148.533
1982,Finland,Kojo,Nuku Pommiin,18th,nan,0.412,0.828,2.0,-9.34,1.0,0.118,0.144,0.0,0.313,0.575,153.095
1982,Austria,Mess,Sonntag,9th,nan,0.708,0.87,0.0,-4.434,1.0,0.0281,0.174,0.0631,0.0701,0.969,150.429
1982,Ireland,The Duskeys,"Here Today, Gone Tomorrow",11th,nan,0.82,0.852,10.0,-13.586,1.0,0.0802,0.349,0.633,0.0927,0.801,132.909
1981,Germany,Lena Valaitis,Johnny Blue,2nd,nan,0.627,0.449,5.0,-9.176,1.0,0.03,0.779,1.29e-06,0.162,0.546,113.969
1981,Finland,Riki Sorsa,Reggae O.k.,16th,nan,0.713,0.875,7.0,-3.134,1.0,0.0746,0.0174,7.38e-06,0.538,0.949,129.991
1981,Ireland,Sheeba,Horoscopes,5th,nan,0.722,0.656,7.0,-5.497,1.0,0.0414,0.292,0.0,0.165,0.767,132.676
1980,Germany,Katja Ebstein,Theater,2nd,nan,0.527,0.503,10.0,-9.118,1.0,0.0332,0.609,0.0,0.321,0.627,92.705
1979,Denmark,Tommy Seebach,Disco Tango,6th,nan,0.701,0.627,7.0,-10.096,0.0,0.0535,0.497,2.95e-06,0.357,0.837,133.437
1979,Sweden,Ted Gärdestad,Satellit,17th,nan,0.511,0.79,10.0,-4.376,1.0,0.0405,0.26,0.0,0.0585,0.948,108.368
1979,Norway,Anita Skorgan,Oliver,11th,nan,0.743,0.586,0.0,-8.895,1.0,0.0365,0.861,8.34e-06,0.0703,0.895,124.958
1978,Italy,Ricchi e Poveri,Questo Amore,12th,nan,0.537,0.432,1.0,-11.684,1.0,0.0294,0.479,0.00101,0.169,0.631,145.486
1978,Denmark,Mabel,Boom Boom,16th,nan,0.378,0.816,7.0,-4.681,1.0,0.035,0.0554,0.0,0.186,0.916,112.931
1977,Germany,Silver Convention,Telegram,8th,nan,0.756,0.583,9.0,-12.817,1.0,0.0941,0.134,0.0,0.0558,0.751,124.93
1977,Switzerland,Pepe Lienhard Band,Swiss Lady,6th,nan,0.63,0.899,8.0,-7.985,1.0,0.108,0.159,0.0,0.103,0.81,145.629
1977,Sweden,Forbes,Beatles,18th,nan,0.661,0.819,10.0,-4.705,1.0,0.0404,0.264,0.0319,0.261,0.824,112.85
1976,United Kingdom,Brotherhood of Man,Save Your Kisses For Me,1st,nan,0.586,0.6,7.0,-9.442,1.0,0.088,0.41,0.0,0.11,0.791,184.789
1976,Ireland,Red Hurley,When,10th,nan,0.229,0.533,9.0,-7.096,1.0,0.0278,0.286,0.0,0.169,0.315,80.646
1975,Ireland,The Swarbriggs,That's What Friends Are For,9th,nan,0.439,0.509,9.0,-8.641,1.0,0.0305,0.457,0.000613,0.0919,0.509,185.109
1975,Germany,Joy Fleming,Ein Lied Kann Eine Brücke Sein,17th,nan,0.383,0.565,7.0,-11.852,1.0,0.0483,0.236,0.0,0.0948,0.625,113.927
1975,United Kingdom,The Shadows,Let Me Be The One,2nd,nan,0.617,0.379,0.0,-12.853,1.0,0.0305,0.44,0.0,0.137,0.825,87.564
1975,Italy,Wess and Dori Ghezzi,Era,3rd,nan,0.578,0.49,7.0,-8.077,0.0,0.0315,0.291,0.000399,0.0673,0.855,136.054
1974,United Kingdom,Olivia Newton-John,Long Live Love,4th,nan,0.518,0.68,11.0,-3.526,1.0,0.0324,0.43,0.0,0.156,0.682,85.388
1974,Monaco,Romuald,Celui Qui Reste Et Celui Qui S'en Va,4th,nan,0.309,0.5,0.0,-9.137,1.0,0.0304,0.548,0.0,0.311,0.495,151.627
1973,Finland,Marion Rung,Tom Tom Tom,6th,nan,0.516,0.446,1.0,-8.923,1.0,0.0292,0.213,0.0,0.0377,0.89,130.806
1972,Spain,Jaime Morey,Amanece,10th,nan,0.363,0.332,6.0,-18.56,1.0,0.0655,0.835,0.971,0.112,0.401,112.43
1972,Finland,Päivi Paunu and Kim Floor,Muistathan,12th,nan,0.382,0.563,9.0,-8.56,0.0,0.0387,0.59,0.0,0.321,0.825,112.668
1971,Monaco,Séverine,"Un Banc, Un Arbre, Une Rue",1st,nan,0.17,0.681,3.0,-7.303,1.0,0.0448,0.676,4.74e-05,0.322,0.574,172.732
1971,France,Serge Lama,Un Jardin Sur La Terre,10th,nan,0.38,0.543,0.0,-9.939,1.0,0.0343,0.24,2.26e-05,0.13,0.401,124.778
1971,United Kingdom,Clodagh Rodgers,Jack In The Box,4th,nan,0.674,0.784,7.0,-6.551,1.0,0.0573,0.195,0.0,0.0579,0.826,119.463
1971,Finland,Markku Aro and Koivisto Sisters,Tie Uuteen Päivään,8th,nan,0.432,0.508,8.0,-8.015,1.0,0.0309,0.729,0.0,0.0747,0.659,89.067
1970,Germany,Katja Ebstein,Wunder Gibt Es Immer Wieder,3rd,nan,0.22,0.594,3.0,-6.01,1.0,0.038,0.583,0.002,0.0626,0.507,165.507
1969,Italy,Iva Zanicchi,Due Grosse Lacrime Bianche,13th,nan,0.454,0.652,5.0,-2.96,1.0,0.0323,0.221,0.0,0.155,0.616,87.433
1968,Portugal,Carlos Mendes,Verão,11th,nan,0.582,0.339,3.0,-9.422,1.0,0.028,0.308,0.00085,0.19,0.479,115.418
1968,The Netherlands,Ronnie Tober,Morgen,16th,nan,0.575,0.602,10.0,-8.402,1.0,0.0359,0.311,0.0,0.139,0.714,124.917
1968,Italy,Sergio Endrigo,Marianne,10th,nan,0.32,0.617,6.0,-10.464,1.0,0.0399,0.699,0.00743,0.159,0.503,116.883
1968,United Kingdom,Cliff Richard,Congratulations,2nd,nan,0.478,0.681,4.0,-5.2,1.0,0.0291,0.133,0.0,0.0748,0.962,92.898
1968,Norway,Odd Børre,Stress,13th,nan,0.597,0.536,6.0,-12.372,0.0,0.0386,0.719,0.0,0.131,0.472,95.846
1968,Ireland,Pat McGeegan,Chance Of A Lifetime,4th,nan,0.287,0.592,3.0,-7.368,1.0,0.036,0.398,0.0,0.494,0.572,111.928
1968,Spain,Massiel,"La, La, La...",1st,nan,0.337,0.644,11.0,-4.15,1.0,0.0352,0.245,0.000639,0.149,0.555,124.095
1967,Germany,Inge Brück,Anouschka,8th,nan,0.423,0.37,11.0,-9.655,1.0,0.0361,0.754,3.29e-06,0.0725,0.532,133.297
1966,Luxembourg,Michèle Torr,Ce Soir Je T'attendais,10th,nan,0.51,0.775,10.0,-5.513,1.0,0.0487,0.7,0.0161,0.325,0.791,82.521
1966,Norway,Åse Kleveland,Intet Er Nytt Under Solen,3rd,nan,0.411,0.392,5.0,-11.309,0.0,0.0355,0.852,7.56e-05,0.111,0.558,172.907
1966,Sweden,Lill Lindfors and Svante Thuresson,Nygammal Vals Eller Hip Man Svinaherde,2nd,nan,0.388,0.48,8.0,-5.702,1.0,0.0502,0.784,0.0,0.166,0.704,78.376
1965,United Kingdom,Kathy Kirby,I Belong,2nd,nan,0.454,0.892,3.0,-5.996,1.0,0.053,0.338,0.0,0.368,0.622,131.193
1965,Spain,Conchita Bautista,"Qué Bueno, Qué Bueno",15th,nan,0.277,0.848,5.0,-2.344,1.0,0.0719,0.835,0.00977,0.301,0.798,150.799
1965,Ireland,Butch Moore,I'm Walking The Streets In The Rain,6th,nan,0.297,0.454,2.0,-8.207,1.0,0.0323,0.394,0.000464,0.473,0.429,111.211
1965,Norway,Kirsti Sparboe,Karusell,13th,nan,0.695,0.392,0.0,-8.42,1.0,0.0328,0.752,0.0,0.101,0.736,116.564
1964,Norway,Arne Bendiksen,Spiral,8th,nan,0.459,0.437,10.0,-10.1,1.0,0.0342,0.67,5.09e-06,0.337,0.824,137.324
1964,Portugal,António Calvário,Oração,13th,nan,0.21,0.415,0.0,-4.884,1.0,0.0309,0.856,1.28e-06,0.105,0.199,173.709
1964,Belgium,Robert Cogoi,Près De Ma Rivière,10th,nan,0.269,0.389,4.0,-12.925,1.0,0.0308,0.941,0.00235,0.145,0.266,94.078
1963,Germany,Heidi Brühl,Marcel,9th,nan,0.411,0.811,2.0,-4.299,1.0,0.041,0.64,0.0,0.376,0.927,130.634
1963,Italy,Emilio Pericoli,Uno Per Tutte,3rd,nan,0.582,0.508,9.0,-7.204,0.0,0.0425,0.758,0.0149,0.116,0.732,101.198
1963,Yugoslavia,Vice Vukov,Brodovi,11th,nan,0.172,0.449,0.0,-7.402,1.0,0.0323,0.842,0.00126,0.136,0.238,78.569
1962,Finland,Marion Rung,Tipi-tii,7th,nan,0.511,0.403,9.0,-8.434,0.0,0.0366,0.871,3.74e-06,0.107,0.634,82.623
1962,Belgium,Fud Leclerc,Ton Nom,13th,nan,0.3,0.601,0.0,-8.053,1.0,0.0724,0.742,0.0,0.844,0.416,63.427
1962,Austria,Eleonore Schwarz,Nur In Der Wiener Luft,13th,nan,0.229,0.797,2.0,-5.893,1.0,0.236,0.767,0.0,0.889,0.328,49.939
1962,Denmark,Ellen Winther,Vuggevise,10th,nan,0.256,0.294,3.0,-15.293,1.0,0.0371,0.809,0.0,0.223,0.275,131.876
1962,Sweden,Inger Berggren,Sol Och Vår,7th,nan,0.647,0.633,11.0,-7.972,1.0,0.0511,0.492,0.0,0.121,0.914,106.185
1962,The Netherlands,De Spelbrekers,Katinka,13th,nan,0.501,0.712,8.0,-7.795,1.0,0.121,0.565,0.0,0.81,0.807,150.993
1962,Yugoslavia,Lola Novakovic,Ne Pali Svetlo U Sumrak,4th,nan,0.315,0.54,1.0,-8.57,1.0,0.0485,0.768,0.0,0.874,0.463,98.581
1962,Luxembourg,Camillo Felgen,Petit Bonhomme,3rd,nan,0.351,0.723,0.0,-6.834,1.0,0.0669,0.687,0.0,0.89,0.542,116.794
1962,Monaco,François Deguelt,Dis Rien,2nd,nan,0.334,0.278,11.0,-11.54,0.0,0.035,0.807,0.0356,0.685,0.187,114.629
1961,Spain,Conchita Bautista,Estando Contigo,9th,nan,0.56,0.829,5.0,-7.676,1.0,0.0437,0.721,0.0,0.515,0.912,91.649
1961,Monaco,Colette Deréal,"Allons, Allons Les Enfants",10th,nan,0.632,0.41,11.0,-9.496,1.0,0.0517,0.773,0.0,0.122,0.908,138.707
1961,Austria,Jimmy Makulis,Sehnsucht,15th,nan,0.279,0.156,9.0,-19.416,0.0,0.0689,0.946,0.0,0.921,0.219,77.344
1961,The Netherlands,Greetje Kauffeld,Wat Een Dag,10th,nan,0.473,0.348,7.0,-19.466,1.0,0.481,0.582,0.0,0.922,0.631,88.735
1961,Switzerland,Franca di Rienzo,Nous Aurons Demain,3rd,nan,0.418,0.179,0.0,-21.346,1.0,0.379,0.82,0.0,0.947,0.624,100.028
1961,Denmark,Dario Campeotto,Angelique,5th,nan,0.373,0.42,9.0,-6.021,1.0,0.0299,0.9,7.7e-06,0.289,0.535,110.32
1961,United Kingdom,The Allisons,Are You Sure?,2nd,nan,0.536,0.365,8.0,-10.505,1.0,0.0289,0.747,0.0,0.105,0.843,84.569
1961,Italy,Betty Curtis,Al Di Là,5th,nan,0.221,0.231,8.0,-13.44,1.0,0.0335,0.903,0.0,0.169,0.16,78.421
1960,Sweden,Siw Malmkvist,Alla Andra Får Varann,10th,nan,0.582,0.207,7.0,-9.621,1.0,0.139,0.932,8.47e-06,0.58,0.771,145.838
1960,Belgium,Fud Leclerc,Mon Amour Pour Toi,6th,nan,0.271,0.776,2.0,-4.664,0.0,0.195,0.984,0.00221,0.956,0.426,106.566
1960,Austria,Harry Winter,Du Hast Mich So Fasziniert,7th,nan,0.222,0.666,10.0,-5.19,1.0,0.0854,0.981,0.000125,0.959,0.466,75.042
1960,Switzerland,Anita Traversi,Cielo E Terra,8th,nan,0.453,0.295,2.0,-9.393,1.0,0.0331,0.948,4.66e-05,0.377,0.357,81.552
1959,The Netherlands,Teddy Scholten,Een Beetje,1st,nan,0.542,0.231,0.0,-15.577,0.0,0.0899,0.865,0.0,0.0796,0.482,130.886
1959,Sweden,Brita Borg,Augustin,9th,nan,0.441,0.294,2.0,-22.263,1.0,0.483,0.778,0.0,0.915,0.692,111.972
1959,Switzerland,Christa Williams,Irgendwoher,4th,nan,0.437,0.499,0.0,-7.198,1.0,0.0337,0.77,0.0,0.264,0.506,125.479
1959,United Kingdom,Pearl Carr and Teddy Johnson,Sing Little Birdie,2nd,nan,0.84,0.519,9.0,-9.075,1.0,0.0447,0.743,0.0,0.103,0.953,109.445
1959,Belgium,Bob Benny,Hou Toch Van Mij,6th,nan,0.419,0.497,7.0,-9.532,1.0,0.0465,0.734,0.0,0.458,0.758,112.328
1958,Luxembourg,Solange Berry,Un Grand Amour,9th,nan,0.297,0.089,1.0,-26.825,1.0,0.139,0.955,0.0,0.733,0.233,80.855
1958,Sweden,Alice Babs,Lilla Stjärna,4th,nan,0.235,0.239,10.0,-11.872,1.0,0.0384,0.988,0.00248,0.318,0.253,173.093
1958,Belgium,Fud Leclerc,Ma Petite Chatte,5th,nan,0.497,0.158,0.0,-20.279,0.0,0.0753,0.936,0.0,0.113,0.572,143.059
1958,Austria,Liane Augustin,Die Ganze Welt Braucht Liebe,5th,nan,0.361,0.155,10.0,-22.157,1.0,0.0898,0.941,0.0,0.886,0.366,105.556
1958,Switzerland,Lys Assia,Giorgio,2nd,nan,0.526,0.563,0.0,-8.26,1.0,0.0368,0.786,0.0,0.373,0.878,78.519
1957,United Kingdom,Patricia Bredin,All,7th,nan,0.0,0.139,5.0,-28.433,1.0,0.0,0.974,0.00267,0.846,0.0,0.0
1957,France,Paule Desjardins,La Belle Amour,2nd,nan,0.276,0.292,10.0,-10.21,1.0,0.0329,0.894,0.0,0.261,0.369,167.85
1957,Denmark,Birthe Wilke and Gustav Winckler,Skibet Skal Sejle I Nat,3rd,nan,0.495,0.224,3.0,-12.004,1.0,0.0313,0.958,2.59e-06,0.178,0.488,93.464
1957,Switzerland,Lys Assia,L'enfant Que J'étais,8th,nan,0.35,0.117,10.0,-18.011,1.0,0.0469,0.975,0.00175,0.142,0.425,121.324
1956,The Netherlands,Jetty Paerl,De Vogels Van Holland,2nd,nan,0.382,0.388,2.0,-9.361,0.0,0.0297,0.737,1.05e-06,0.0759,0.584,96.373
1956,Switzerland,Lys Assia,Das Alte Karussell,2nd,nan,0.343,0.217,0.0,-14.825,1.0,0.0341,0.868,1.43e-06,0.597,0.353,105.498
1956,The Netherlands,Corry Brokken,Voorgoed Voorbij,2nd,nan,0.214,0.415,5.0,-11.49,1.0,0.0334,0.634,0.0,0.505,0.276,53.749
1956,Switzerland,Lys Assia,Refrain,1st,nan,0.376,0.276,0.0,-10.135,1.0,0.0418,0.954,0.00031,0.057,0.294,103.727
